gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3925047242	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/235762605/original.jpg	https://www.inaturalist.org/photos/235762605					2022-10-08T15:09:28Z	Carl R. Gold		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carl R. Gold
3923573729	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233258086/original.jpeg	https://www.inaturalist.org/photos/233258086					2022-09-26T20:24:56Z	Eric James Walker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric James Walker
3923573729	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233258044/original.jpeg	https://www.inaturalist.org/photos/233258044					2022-09-26T20:24:59Z	Eric James Walker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric James Walker
3923573729	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233258026/original.jpeg	https://www.inaturalist.org/photos/233258026					2022-09-26T20:24:51Z	Eric James Walker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric James Walker
3923573729	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/233258064/original.jpeg	https://www.inaturalist.org/photos/233258064					2022-09-26T20:25:01Z	Eric James Walker		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric James Walker
3915445538	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/231706062/original.jpeg	https://www.inaturalist.org/photos/231706062					2022-09-20T21:27:51Z	dunkin01		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dunkin01
3912469701	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/231545706/original.jpg	https://www.inaturalist.org/photos/231545706					2022-09-16T21:55:39Z	johnbotany		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johnbotany
3911976612	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/223598241/original.jpg	https://www.inaturalist.org/photos/223598241					2022-08-18T23:35:10Z	joemurray444		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	joemurray444
3902671563	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224096700/original.jpg	https://www.inaturalist.org/photos/224096700					2022-08-18T21:30:40Z	Deborah E Barber		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Deborah E Barber
3902671563	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224096738/original.jpg	https://www.inaturalist.org/photos/224096738					2022-08-18T21:30:40Z	Deborah E Barber		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Deborah E Barber
3902090713	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/210733278/original.jpg	https://www.inaturalist.org/photos/210733278					2021-06-15T19:39:31Z	Sam Rudnick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sam Rudnick
3874170427	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/214231501/original.jpeg	https://www.inaturalist.org/photos/214231501					2022-07-13T23:43:19Z	farkasm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	farkasm
3873984654	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/214260615/original.jpeg	https://www.inaturalist.org/photos/214260615					2022-07-10T21:04:26Z	Jim Brighton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jim Brighton
3873984654	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/214260640/original.jpeg	https://www.inaturalist.org/photos/214260640					2022-07-10T21:04:30Z	Jim Brighton		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jim Brighton
3873929285	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/213933580/original.jpg	https://www.inaturalist.org/photos/213933580					2022-07-12T10:59:05Z	dansmall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dansmall
3873929285	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/213933600/original.jpg	https://www.inaturalist.org/photos/213933600					2022-07-12T10:59:05Z	dansmall		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dansmall
3873733720	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/214483631/original.jpg	https://www.inaturalist.org/photos/214483631					2022-07-15T18:30:49Z	Josh Emm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Josh Emm
3873008658	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/204157879/original.jpeg	https://www.inaturalist.org/photos/204157879					2022-06-07T20:09:50Z	johncanoles		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johncanoles
3872972805	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/209308793/original.jpg	https://www.inaturalist.org/photos/209308793					2022-06-24T14:38:07Z	caryl47		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	caryl47
3872972805	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/209308755/original.jpg	https://www.inaturalist.org/photos/209308755					2022-06-24T14:38:07Z	caryl47		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	caryl47
3872972805	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/209308827/original.jpg	https://www.inaturalist.org/photos/209308827					2022-06-24T14:38:07Z	caryl47		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	caryl47
